87, 3385, 25.527547, 27.559052, 'ae albopictus', 'mosquito', '/CDC/sounds/CDC_Ae-albopictus_labelled_800.wav'
555, 4758, 167.935474, 168.004137, 'culex tarsalis', 'mosquito', '/CDC/sounds/CDC_Cx-tarsalis_labelled_800.wav'
556, 4758, 176.26656, 176.362688, 'culex tarsalis', 'mosquito', '/CDC/sounds/CDC_Cx-tarsalis_labelled_800.wav'
557, 4758, 260.59821, 260.712648, 'culex tarsalis', 'mosquito', '/CDC/sounds/CDC_Cx-tarsalis_labelled_800.wav'
558, 4758, 268.151118, 268.668377, 'culex tarsalis', 'mosquito', '/CDC/sounds/CDC_Cx-tarsalis_labelled_800.wav'
559, 4758, 301.983567, 302.08885, 'culex tarsalis', 'mosquito', '/CDC/sounds/CDC_Cx-tarsalis_labelled_800.wav'
560, 4758, 331.027931, 331.458218, 'culex tarsalis', 'mosquito', '/CDC/sounds/CDC_Cx-tarsalis_labelled_800.wav'
561, 4758, 334.543467, 334.75861, 'culex tarsalis', 'mosquito', '/CDC/sounds/CDC_Cx-tarsalis_labelled_800.wav'
562, 4758, 350.358798, 350.546476, 'culex tarsalis', 'mosquito', '/CDC/sounds/CDC_Cx-tarsalis_labelled_800.wav'
601, 4834, 203.133968, 218.78381, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_12-10-17.wav'
602, 4834, 224.195805, 239.6461, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_12-10-17.wav'
603, 4834, 251.380363, 265.010068, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_12-10-17.wav'
604, 4834, 268.638866, 289.638345, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_12-10-17.wav'
605, 4834, 296.309796, 304.552449, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_12-10-17.wav'
606, 4834, 313.144263, 332.936689, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_12-10-17.wav'
607, 4834, 340.659955, 371.565714, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_12-10-17.wav'
609, 4835, 25.990377, 48.735748, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
611, 4835, 58.925674, 74.331872, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
614, 4835, 114.181761, 124.644632, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
616, 4835, 136.593533, 158.914324, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
619, 4835, 174.472158, 194.42743, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
621, 4835, 203.161652, 222.813652, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
623, 4835, 227.362726, 232.366708, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
625, 4835, 238.85672, 258.84232, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
627, 4835, 263.664338, 294.234117, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
629, 4835, 299.359407, 324.652259, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
631, 4835, 328.958716, 346.275525, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
633, 4835, 354.372877, 369.233186, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
635, 4835, 374.904365, 393.949822, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
637, 4835, 399.74231, 409.628964, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
639, 4835, 417.786971, 437.98486, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
641, 4835, 445.324033, 468.827583, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
643, 4835, 474.347126, 493.028657, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
645, 4835, 499.245725, 522.931238, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
647, 4835, 530.088448, 564.176177, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
649, 4835, 570.211282, 577.520128, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
651, 4835, 585.071591, 599.962227, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
653, 4835, 605.815369, 638.417067, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
655, 4835, 646.150494, 662.709123, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
657, 4835, 669.593389, 683.179957, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
659, 4836, 7.19995, 26.26792, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
661, 4836, 33.40838, 44.854511, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
663, 4836, 52.422864, 63.039952, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
664, 4836, 63.039952, 73.924474, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
665, 4836, 74.031447, 76.304627, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
666, 4836, 76.304627, 78.738267, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
668, 4836, 84.568306, 108.102407, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
670, 4836, 113.798729, 115.75099, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
671, 4836, 115.75099, 133.722485, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
673, 4836, 140.408309, 145.489535, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
675, 4836, 150.624248, 167.392295, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
677, 4836, 173.43628, 207.42701, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
679, 4836, 214.594213, 229.035593, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
681, 4836, 235.801647, 261.288009, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
683, 4836, 269.81912, 299.26349, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
686, 4836, 310.923567, 342.453913, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
688, 4836, 351.118741, 365.827555, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
690, 4836, 372.031999, 377.915525, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
692, 4836, 385.617594, 411.53924, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
694, 4836, 419.686515, 422.3853, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
696, 4836, 428.419387, 446.750757, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
698, 4836, 452.428389, 460.09192, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
700, 4836, 468.188275, 471.98185, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
702, 4836, 478.092307, 485.806758, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
704, 4836, 491.789914, 515.340632, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
706, 4836, 520.992804, 527.765227, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
708, 4836, 532.857274, 541.844737, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
711, 4836, 551.265024, 566.541166, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
713, 4836, 571.378611, 579.474966, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
715, 4836, 584.185109, 606.106372, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
717, 4836, 612.496891, 620.746008, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
719, 4836, 624.488662, 631.617528, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
721, 4836, 634.316313, 656.186656, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
723, 4836, 661.838828, 673.295934, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
725, 4836, 678.871726, 700.792989, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
727, 4836, 704.357422, 720.244609, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
729, 4836, 725.387577, 728.570106, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
731, 4836, 734.604182, 739.110644, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
733, 4836, 744.12631, 754.259484, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
734, 4837, 0.0, 11.276489, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
736, 4837, 17.513206, 19.529114, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
738, 4837, 25.041364, 31.734811, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
740, 4837, 36.947824, 43.783014, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
742, 4837, 50.224472, 52.996346, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
744, 4837, 58.713337, 76.888013, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
746, 4837, 80.053619, 99.2205, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
748, 4837, 101.252158, 107.488875, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
750, 4837, 109.394538, 126.939242, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
752, 4837, 129.537875, 146.641599, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
754, 4837, 149.03549, 157.272367, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
756, 4837, 161.729414, 163.556332, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
758, 4837, 166.406952, 171.619966, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
760, 4837, 173.872114, 193.416977, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
762, 4837, 195.763621, 206.158149, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
764, 4837, 208.426046, 240.145108, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
766, 4837, 243.373711, 245.468366, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
768, 4837, 248.366235, 254.949436, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
770, 4837, 257.359077, 265.721948, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
772, 4837, 268.446574, 285.991278, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
774, 4837, 289.282879, 307.378808, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
776, 4837, 309.882945, 319.143525, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
778, 4837, 321.23818, 338.074166, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
780, 4837, 340.168821, 350.453105, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
782, 4837, 352.831247, 359.981422, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
784, 4837, 362.706049, 377.0064, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
786, 4837, 379.65228, 382.691892, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
788, 4837, 385.38502, 395.795298, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
790, 4837, 398.267936, 435.735486, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
792, 4837, 438.570358, 453.484931, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
794, 4837, 455.989068, 477.455344, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
796, 4837, 480.557953, 497.015957, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
798, 4837, 499.898076, 521.600592, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
800, 4837, 523.758244, 541.539188, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
802, 4837, 544.79929, 556.312017, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
804, 4837, 560.690319, 570.092642, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
806, 4837, 573.195252, 584.739478, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
808, 4837, 586.739637, 602.55192, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
810, 4837, 604.851316, 618.899679, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
812, 4837, 621.230573, 636.491631, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
814, 4837, 639.074514, 642.996086, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
816, 4837, 646.098695, 656.083742, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
817, 4838, 0.0, 16.761862, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
819, 4838, 19.075789, 30.419675, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
821, 4838, 32.931133, 44.077488, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
823, 4838, 47.096881, 55.280282, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
825, 4838, 58.102144, 72.973358, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
827, 4838, 75.625909, 82.793439, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
830, 4838, 87.449511, 105.763397, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
832, 4838, 108.049106, 121.396514, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
834, 4838, 124.020846, 130.962627, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
836, 4838, 134.292425, 145.184813, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
838, 4838, 148.401736, 154.66627, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
840, 4838, 157.375258, 158.955501, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
842, 4838, 161.100116, 179.04716, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
844, 4838, 181.50218, 193.495095, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
846, 4838, 196.288739, 212.03473, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
848, 4838, 214.320438, 217.819548, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
850, 4838, 219.964163, 224.73311, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
852, 4838, 227.470317, 234.186349, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
854, 4838, 237.205741, 242.228656, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
856, 4838, 244.213052, 245.892698, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
858, 4838, 248.53214, 257.188774, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
860, 4838, 259.772844, 269.795343, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
862, 4838, 272.250209, 282.623404, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
864, 4838, 286.074983, 297.777127, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
866, 4838, 300.379655, 309.608475, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
868, 4838, 312.395579, 321.365993, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
870, 4838, 324.226927, 327.069404, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
872, 4838, 329.192033, 336.482801, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
874, 4838, 339.269905, 351.470406, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
876, 4838, 354.33134, 371.736896, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
878, 4838, 374.081017, 386.373806, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
880, 4838, 388.551807, 409.519688, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
882, 4838, 412.288334, 427.054447, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
884, 4838, 429.269364, 439.697931, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
886, 4838, 442.577323, 447.985412, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
888, 4838, 449.794261, 458.875421, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
890, 4838, 460.813473, 481.227624, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
892, 4838, 483.700948, 496.04911, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
893, 4838, 496.04911, 499.35054, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
894, 4838, 499.35054, 511.451286, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
896, 4838, 515.813787, 534.899728, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
898, 4838, 538.405309, 549.41543, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
900, 4838, 552.583437, 563.723394, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
902, 4838, 567.74832, 578.342965, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
904, 4838, 581.588873, 587.067967, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
906, 4838, 591.274664, 598.026153, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
908, 4838, 601.116258, 605.08925, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
910, 4838, 607.192598, 618.644163, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
912, 4838, 621.318792, 630.225564, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
914, 4838, 632.614553, 648.50652, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
916, 4840, 154.843797, 177.781248, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
918, 4840, 180.427056, 194.573596, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
920, 4840, 196.899346, 214.139775, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
922, 4840, 216.572211, 223.101383, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
